177	1	2745
178	2	110
179	2	2884
180	0	45
180	1	2097
181	2	3104
182	2	3427
183	2	2137
184	0	1936
184	1	1589
185	0	2354
185	1	3356
186	0	3
186	1	537
187	0	2851
187	1	2178
188	0	2967
188	1	2745
189	0	45
189	1	2664
190	0	158
190	1	1556
191	2	2325
192	2	438
193	0	374
193	1	3356
194	0	3482
194	1	2113
195	0	2026
195	1	537
196	2	1161
197	2	1319
198	2	3141
199	2	2138
200	0	557
200	1	2009
201	2	1846
202	2	2547
203	2	3471
204	0	2428
204	1	537
205	2	2435
206	0	1281
206	1	2379
207	2	3354
208	2	1978
209	0	2946
209	1	1001
210	2	722
211	2	2961
212	2	367
213	0	1909
213	1	2745
214	0	1281
214	1	1589
215	0	2026
215	1	3258
216	0	3138
216	1	3391
217	2	3426
218	2	28
219	2	3113
220	0	3382
220	1	3057
221	0	2026
221	1	3315
222	2	1362
223	0	158
223	1	104
224	2	15
225	0	2413
225	1	2745
226	2	2092
227	2	1833
228	0	937
228	1	2113
229	0	3382
229	1	1615
230	0	2399
230	1	1579
231	2	9
232	2	2505
233	0	2176
233	1	1941
234	2	2613
235	0	45
235	1	2346
236	2	2529
237	0	2026
237	1	1810
238	0	2428
238	1	1290
239	2	1576
240	2	1344
241	0	2967
241	1	2113
242	0	1936
242	1	2808
243	0	3382
243	1	2808
244	0	2399
244	1	1941
245	2	115
246	0	2026
246	1	1889
247	0	3382
247	1	1684
248	2	1394
249	2	42
250	0	374
250	1	3391
251	0	2946
251	1	2113
252	0	2150
252	1	2113
253	0	2176
253	1	2808
254	0	2732
254	1	1738
255	0	2670
255	1	2464
256	0	2579
256	1	3391
257	0	2354
257	1	2714
258	2	1099
259	0	2399
259	1	751
260	0	2399
260	1	104
261	2	3335
262	0	158
262	1	3057
263	0	1845
263	1	2745
264	2	1294
265	0	988
265	1	2745
266	0	1164
266	1	1738
267	0	300
267	1	469
268	2	535
269	0	2176
269	1	3391
270	2	443
271	2	1531
272	2	2974
273	0	2670
273	1	2727
274	2	844
275	2	1392
276	2	2740
277	2	2525
278	2	411
279	0	1134
279	1	2288
280	2	1413
281	2	2025
282	0	45
282	1	1057
283	0	2026
283	1	2896
284	0	45
284	1	2719
285	2	2538
286	2	3259
287	0	158
287	1	2178
288	2	1441
289	2	602
290	2	3473
291	0	820
291	1	2009
292	2	2129
293	0	2354
293	1	2103
294	2	275
295	2	1488
296	2	3276
297	0	219
297	1	2113
298	0	248
298	1	751
299	0	2347
299	1	3391
300	0	728
300	1	1579
301	0	1606
301	1	3356
302	2	1263
303	2	3086
304	0	2399
304	1	3057
305	0	820
305	1	1738
306	0	1606
306	1	1889
307	0	2428
307	1	2275
308	0	2946
308	1	2464
309	0	584
309	1	2113
310	2	980
311	0	248
311	1	3315
312	0	45
312	1	3191
313	2	1330
314	2	3332
315	2	1767
316	0	248
316	1	2379
317	0	2354
317	1	2745
318	2	2805
319	0	396
319	1	2113
320	0	937
320	1	2745
321	2	84
322	2	717
323	2	417
324	0	2347
324	1	2113
325	0	3482
325	1	2745
326	0	2413
326	1	2113
327	2	1981
328	0	2354
328	1	1290
329	0	3419
329	1	3391
330	0	2428
330	1	2113
331	2	1990
332	0	2026
332	1	3467
333	2	32
334	0	2579
334	1	751
335	0	158
335	1	1579
336	0	2176
336	1	751
337	0	2748
337	1	2762
338	2	392
339	2	508
340	0	1134
340	1	2464
341	0	3225
341	1	2113
342	2	1551
343	0	158
343	1	3005
344	0	241
344	1	1738
345	0	3382
345	1	2727
346	2	2216
347	0	1606
347	1	2178
348	0	785
348	1	3391
349	0	997
349	1	859
350	2	3384
351	2	3333
352	2	1839
353	2	1623
354	0	785
354	1	2379
355	2	3038
356	2	2641
357	0	2658
357	1	1941
358	2	3434
359	2	2638
360	0	2399
360	1	1001
361	2	2189
362	0	1091
362	1	859
363	0	45
363	1	303
364	0	45
364	1	3265
365	0	1134
365	1	2896
366	2	2583
367	2	3303
368	0	2946
368	1	2745
369	2	2695
370	0	2176
370	1	3346
371	2	6
372	0	45
372	1	1147
373	0	374
373	1	2727
374	0	785
374	1	1589
375	2	2341
376	2	1844
377	0	1945
377	1	469
378	2	613
379	0	785
379	1	1001
380	0	2026
380	1	1057
381	2	2064
382	0	45
382	1	3358
383	0	1936
383	1	1556
384	0	2176
384	1	2288
385	0	2026
385	1	3265
386	2	739
387	2	1074
388	2	2272
389	0	374
389	1	2866
390	0	2399
390	1	433
391	0	2176
391	1	2866
392	0	1507
392	1	2379
393	2	2376
394	0	3382
394	1	2866
395	2	2614
396	0	2658
396	1	1203
397	0	2347
397	1	1556
398	0	728
398	1	1001
399	0	1134
399	1	2727
400	0	155
400	1	2009
401	0	158
401	1	1414
402	2	2239
403	2	1380
404	2	1105
405	2	428
406	2	2374
407	0	2658
407	1	365
408	0	1945
408	1	638
409	0	2682
409	1	2808
410	0	2354
410	1	966
411	2	1399
412	2	2080
413	2	1372
414	0	2354
414	1	1643
415	0	158
415	1	2808
416	0	738
416	1	2379
417	2	1680
418	2	3171
419	2	2293
420	0	300
420	1	2275
421	2	449
422	2	2702
423	2	3493
424	0	45
424	1	1477
425	0	1936
425	1	2863
426	2	2722
427	2	3353
428	0	1606
428	1	2464
429	2	76
430	0	374
430	1	2288
431	2	1996
432	2	1807
433	0	1936
433	1	2103
434	2	769
435	0	1698
435	1	2896
436	0	2946
436	1	1738
437	2	676
438	0	45
438	1	193
439	0	2579
439	1	2009
440	2	1750
441	0	2835
441	1	2288
442	0	2354
442	1	3346
443	0	374
443	1	1556
444	0	785
444	1	859
445	0	2946
445	1	726
446	0	2946
446	1	537
447	2	2917
448	2	2659
449	2	1265
450	0	45
450	1	3298
451	2	2115
452	0	396
452	1	1001
453	0	1146
453	1	104
454	2	2126
455	2	149
456	0	2658
456	1	1001
457	0	812
457	1	48
458	2	1841
459	0	3382
459	1	1477
460	0	2399
460	1	1414
461	2	1106
462	2	2068
463	0	248
463	1	3356
464	0	2579
464	1	86
465	0	1606
465	1	3005
466	2	225
467	0	1909
467	1	2113
468	0	2026
468	1	99
469	2	1563
470	0	2851
470	1	2103
471	0	45
471	1	1669
472	0	1698
472	1	3356
473	0	1269
473	1	2113
474	0	2946
474	1	3391
475	2	2118
476	2	2350
477	2	502
478	0	2503
478	1	1738
479	0	2658
479	1	2745
480	0	1958
480	1	1001
481	0	45
481	1	3355
482	0	1936
482	1	1941
483	0	1606
483	1	1601
484	2	585
485	2	87
486	0	2399
486	1	3258
487	2	46
488	2	935
489	2	835
490	0	100
490	1	1290
491	2	2285
492	0	45
492	1	1414
493	0	2670
493	1	1810
494	2	2879
495	0	1606
495	1	2863
496	2	1732
497	0	2946
497	1	3356
498	2	2416
499	0	2354
499	1	1601
500	2	2635
501	0	1269
501	1	859
502	2	2661
503	2	3087
504	2	1181
505	2	189
506	2	2
507	2	1878
508	2	2567
509	0	1698
509	1	3391
510	0	1281
510	1	2009
511	0	1134
511	1	72
512	0	2413
512	1	2464
513	0	2026
513	1	3355
514	0	1164
514	1	1556
515	2	468
516	2	3129
517	2	2564
518	2	2936
519	0	1606
519	1	540
520	0	1606
520	1	291
521	2	801
522	2	3392
523	2	170
524	2	2634
525	0	2687
525	1	86
526	2	3242
527	2	17
528	0	1606
528	1	966
529	0	2494
529	1	2866
530	2	384
531	2	3337
532	2	3438
533	2	2106
534	0	3
534	1	86
535	0	1945
535	1	537
536	0	2859
536	1	1001
537	0	1269
537	1	1615
538	0	785
538	1	1615
539	0	352
539	1	1556
540	0	2748
540	1	3346
541	2	1764
542	0	100
542	1	1001
543	0	2354
543	1	3282
544	0	158
544	1	303
545	0	785
545	1	1556
546	0	1134
546	1	3391
547	2	1975
548	2	3040
549	0	1936
549	1	2097
550	2	2907
551	2	832
552	0	2026
552	1	605
553	2	2447
554	2	3284
555	0	2748
555	1	2808
556	2	38
557	2	1788
558	0	460
558	1	1556
559	0	1936
559	1	3258
560	0	2579
560	1	1615
561	0	557
561	1	365
562	2	2824
563	0	2946
563	1	365
564	2	887
565	2	2432
566	0	997
566	1	537
567	2	101
568	2	1939
569	2	734
570	2	2424
571	2	1189
572	2	1272
573	2	3487
574	2	1635
575	2	3223
576	0	374
576	1	1941
577	2	2166
578	0	820
578	1	1001
579	0	997
579	1	2866
580	0	584
580	1	3319
581	0	1655
581	1	2464
582	2	2087
583	2	586
584	2	2676
585	2	1581
586	0	557
586	1	859
587	2	322
588	0	3174
588	1	859
589	0	2835
589	1	1738
590	2	3257
591	0	868
591	1	2113
592	2	3312
593	0	1698
593	1	1556
594	0	2399
594	1	705
595	2	3469
596	2	1317
597	2	1701
598	2	283
599	0	45
599	1	1362
600	0	2354
600	1	1692
601	2	1035
602	0	557
602	1	210
603	0	785
603	1	2346
604	0	2399
604	1	2863
605	0	2026
605	1	3298
606	2	3244
607	0	1655
607	1	2288
608	2	599
609	2	2323
610	2	18
611	2	995
612	2	608
613	0	557
613	1	1203
614	2	160
615	0	89
615	1	751
616	0	870
616	1	2745
617	0	45
617	1	873
618	2	1110
619	0	2354
619	1	303
620	0	2354
620	1	433
621	2	2240
622	2	3037
623	0	158
623	1	2714
624	0	1606
624	1	1118
625	2	3486
626	0	1698
626	1	2727
627	0	785
627	1	726
628	0	1134
628	1	2808
629	0	2176
629	1	365
630	0	820
630	1	2896
631	2	531
632	2	2001
633	0	45
633	1	874
634	2	2556
635	2	3339
636	2	1084
637	0	1269
637	1	751
638	0	212
638	1	2498
639	0	2399
639	1	1738
640	0	2399
640	1	3467
641	0	2399
641	1	2866
642	0	1453
642	1	1615
643	2	3424
644	0	45
644	1	1161
645	0	2579
645	1	1941
646	2	786
647	2	2264
648	0	2354
648	1	365
649	0	2354
649	1	210
650	0	2354
650	1	2470
651	0	158
651	1	2719
652	0	728
652	1	537
653	0	1606
653	1	1187
654	0	241
654	1	1001
655	0	1698
655	1	2009
656	0	2413
656	1	2288
657	2	1215
658	0	943
658	1	649
659	0	3000
659	1	2288
660	2	1371
661	2	2309
662	2	3425
663	0	1655
663	1	2727
664	0	1958
664	1	1579
665	0	45
665	1	1863
666	0	3364
666	1	2745
667	0	2354
667	1	1147
668	0	374
668	1	72
669	0	1269
669	1	1001
670	0	820
670	1	2727
671	0	584
671	1	705
672	2	2968
673	2	770
674	0	1453
674	1	2464
675	2	2990
676	2	1512
677	2	1585
678	0	2670
678	1	1941
679	0	2354
679	1	104
680	2	361
681	0	1606
681	1	193
682	2	75
683	2	666
684	2	2045
685	2	1686
686	2	1184
687	2	1863
688	0	45
688	1	3028
689	0	3334
689	1	537
690	0	2835
690	1	2464
691	0	1259
691	1	2288
692	2	3261
693	2	1683
694	2	1087
695	2	143
696	0	1134
696	1	433
697	0	2399
697	1	3356
698	0	2399
698	1	2477
699	0	1543
699	1	2745
700	0	2176
700	1	2762
701	0	2748
701	1	2379
702	2	3485
703	2	981
704	2	1356
705	0	1958
705	1	1589
706	2	146
707	2	3458
708	0	1997
708	1	2113
709	2	2737
710	2	1957
711	0	1730
711	1	540
712	0	1698
712	1	86
713	0	1134
713	1	3057
714	2	1197
715	2	1353
716	0	2748
716	1	2009
717	0	2748
717	1	2464
718	2	3076
719	0	2658
719	1	2808
720	0	460
720	1	86
721	0	2579
721	1	216
722	2	2060
723	0	2354
723	1	1853
724	0	3419
724	1	1738
725	0	3419
725	1	2896
726	0	1698
726	1	751
727	0	557
727	1	1556
728	2	2796
729	2	3067
730	0	785
730	1	3057
731	0	2399
731	1	2470
732	2	1109
733	0	2026
733	1	365
734	2	684
735	2	2357
736	0	2658
736	1	1290
737	0	3
737	1	1477
738	2	3406
739	2	993
740	0	2428
740	1	86
741	0	3382
741	1	2477
742	2	2839
743	0	180
743	1	2009
744	0	2979
744	1	1001
745	2	3226
746	0	2788
746	1	2113
747	2	1969
748	2	2282
749	2	2904
750	2	137
751	0	45
751	1	2470
752	2	1800
753	0	2354
753	1	2414
754	2	591
755	0	158
755	1	1810
756	2	2544
757	0	1606
757	1	643
758	0	787
758	1	2113
759	0	868
759	1	2719
760	2	2180
761	2	1201
762	2	2552
763	0	1146
763	1	2727
764	0	3382
764	1	764
765	0	2687
765	1	1556
766	0	2026
766	1	2427
767	0	89
767	1	2009
768	2	3202
769	0	2748
769	1	3467
770	0	2748
770	1	1001
771	2	1915
772	2	1938
773	2	3477
774	2	1468
775	2	1280
776	0	248
776	1	540
777	0	1936
777	1	859
778	0	2579
778	1	537
779	2	421
780	0	728
780	1	2896
781	0	1606
781	1	1801
782	2	1984
783	2	3439
784	0	557
784	1	751
785	0	212
785	1	2498
786	0	212
786	1	2498
787	0	1281
787	1	86
788	0	1146
788	1	3391
789	0	2104
789	1	2113
790	0	820
790	1	2664
791	0	2026
791	1	193
792	0	1186
792	1	1414
793	2	1688
794	2	2000
795	2	1499
796	0	1945
796	1	2838
797	0	2579
797	1	2113
798	0	158
798	1	99
799	0	959
799	1	2113
800	2	122
801	2	2574
802	0	2428
802	1	726
803	0	2399
803	1	210
804	0	820
804	1	2866
805	2	498
806	2	2678
807	0	100
807	1	2113
808	0	3205
808	1	2009
809	2	1143
810	0	45
810	1	2895
811	0	1936
811	1	3356
812	0	1936
812	1	3346
813	2	3172
814	0	1606
814	1	3426
815	2	902
816	0	557
816	1	1889
817	0	557
817	1	2866
818	0	2494
818	1	1889
819	0	212
819	1	2498
820	0	1146
820	1	2863
821	0	1134
821	1	1556
822	0	2026
822	1	2011
823	0	2026
823	1	705
824	0	2026
824	1	1290
825	0	2734
825	1	859
826	2	162
827	0	89
827	1	3391
828	2	2047
829	2	273
830	2	3002
831	2	2952
832	2	403
833	0	1997
833	1	2009
834	0	1936
834	1	726
835	2	2620
836	2	2124
837	0	2354
837	1	874
838	0	728
838	1	726
839	0	1606
839	1	223
840	2	251
841	2	3388
842	0	1625
842	1	2745
843	2	1297
844	2	2548
845	2	1594
846	2	2826
847	2	3098
848	2	3088
849	2	965
850	0	1945
850	1	1254
851	0	2579
851	1	433
852	2	446
853	0	1606
853	1	2395
854	0	1606
854	1	2808
855	2	3230
856	0	3482
856	1	2464
857	2	2715
858	2	215
859	2	2367
860	2	1256
861	0	511
861	1	2113
862	2	1580
863	2	2605
864	0	878
864	1	1738
865	0	3199
865	1	2745
866	2	2292
867	0	3039
867	1	859
868	2	227
869	2	3232
870	2	776
871	2	2401
872	0	2503
872	1	2745
873	0	2658
873	1	2838
874	0	1365
874	1	1941
875	0	3492
875	1	2113
876	0	2347
876	1	2288
877	2	277
878	0	158
878	1	1669
879	0	158
879	1	3102
880	2	270
881	2	630
882	0	1625
882	1	2288
883	2	3296
884	0	374
884	1	3005
885	0	374
885	1	2664
886	2	667
887	0	1909
887	1	1589
888	0	2428
888	1	2288
889	0	3382
889	1	1556
890	2	2653
891	2	1377
892	0	943
892	1	3391
893	0	2176
893	1	1477
894	0	2036
894	1	3356
895	2	1069
896	2	2588
897	2	3179
898	0	2026
898	1	2824
899	0	2026
899	1	1853
900	0	1507
900	1	86
901	0	352
901	1	2863
902	2	3212
903	0	3039
903	1	1290
904	2	1391
905	2	3216
906	2	1658
907	2	1152
908	2	2147
909	2	2898
910	0	2207
910	1	2745
911	0	2354
911	1	3355
912	0	158
912	1	966
913	0	1606
913	1	1414
914	0	1606
914	1	2427
915	0	241
915	1	469
916	2	3278
917	2	2543
918	0	1134
918	1	751
919	0	1134
919	1	1290
920	0	2399
920	1	1801
921	0	2399
921	1	719
922	0	2176
922	1	2863
923	0	2176
923	1	210
924	0	2176
924	1	726
925	2	974
926	0	2026
926	1	1414
927	0	89
927	1	2113
928	0	89
928	1	210
929	2	1028
930	2	2482
931	0	2108
931	1	1615
932	0	3039
932	1	469
933	2	2476
934	2	518
935	2	2883
936	2	686
937	0	248
937	1	193
938	0	1655
938	1	3057
939	0	1958
939	1	2103
940	2	264
941	2	2852
942	0	1936
942	1	2719
943	2	634
944	0	2354
944	1	1556
945	0	158
945	1	545
946	0	3419
946	1	1001
947	0	948
947	1	458
948	0	3482
948	1	104
949	2	289
950	2	25
951	2	1752
952	2	1621
953	0	1698
953	1	2762
954	0	1281
954	1	1001
955	0	1134
955	1	1810
956	2	2165
957	2	713
958	2	1840
959	2	3336
960	0	2176
960	1	540
961	2	2523
962	0	2026
962	1	643
963	2	1828
964	0	2453
964	1	2113
965	0	352
965	1	210
966	0	2748
966	1	643
967	2	3029
968	2	2958
969	2	2849
970	2	1961
971	2	2926
972	2	855
973	2	3443
974	2	1659
975	0	248
975	1	223
976	2	2757
977	2	2921
978	0	45
978	1	2414
979	0	460
979	1	104
980	0	460
980	1	3346
981	0	2670
981	1	2664
982	0	2686
982	1	1684
983	2	2969
984	0	2354
984	1	437
985	0	158
985	1	2470
986	0	948
986	1	2395
987	2	119
988	2	2828
989	0	1606
989	1	2097
990	0	1606
990	1	2468
991	0	868
991	1	2745
992	0	868
992	1	859
993	2	1860
994	2	1206
995	2	3206
996	0	1698
996	1	1203
997	0	374
997	1	210
998	2	1776
999	0	785
999	1	2896
1000	0	1134
1000	1	1203
1001	0	1134
1001	1	99
1002	0	2946
1002	1	1203
1003	0	2176
1003	1	1889
1004	0	2176
1004	1	1203
1005	2	2295
1006	0	194
1006	1	2113
1007	2	2156
1008	2	3338
1009	2	178
1010	2	2723
1011	2	362
1012	2	2867
1013	0	2503
1013	1	2288
1014	0	2503
1014	1	1290
1015	2	3420
1016	0	248
1016	1	1414
1017	0	1655
1017	1	104
1018	0	3347
1018	1	1001
1019	2	1626
1020	2	610
1021	0	1606
1021	1	649
1022	0	3482
1022	1	859
1023	0	374
1023	1	2395
1024	2	3109
1025	2	3430
1026	0	1269
1026	1	2288
1027	0	1269
1027	1	104
1028	0	2399
1028	1	3355
1029	0	2176
1029	1	2477
1030	0	820
1030	1	3315
1031	0	2026
1031	1	1754
1032	0	2026
1032	1	2696
1033	0	997
1033	1	72
1034	2	763
1035	0	1252
1035	1	1615
1036	0	1507
1036	1	3356
1037	2	2417
1038	0	1299
1038	1	2113
1039	2	1018
1040	0	1453
1040	1	1738
1041	2	2473
1042	0	2732
1042	1	365
1043	2	1469
1044	0	248
1044	1	72
1045	0	1655
1045	1	1589
1046	2	1751
1047	0	45
1047	1	817
1048	0	460
1048	1	1615
1049	0	460
1049	1	3391
1050	2	370
1051	0	2835
1051	1	2009
1052	0	1827
1052	1	2379
1053	0	2508
1053	1	2275
1054	2	2121
1055	2	2940
1056	2	2790
1057	2	842
1058	2	1567
1059	2	3352
1060	0	557
1060	1	1615
1061	2	211
1062	0	2428
1062	1	1571
1063	0	2413
1063	1	2808
1064	0	2413
1064	1	1001
1065	0	2413
1065	1	3391
1066	0	2399
1066	1	1872
1067	0	2399
1067	1	2160
1068	2	3407
1069	0	1262
1069	1	1290
1070	0	2687
1070	1	1589
1071	2	2455
1072	2	3389
1073	0	2026
1073	1	1669
1074	0	997
1074	1	2011
1075	2	1043
1076	0	493
1076	1	1615
1077	2	3196
1078	2	2909
1079	2	1937
1080	2	3008
1081	2	1906
1082	2	519
1083	0	1453
1083	1	3315
1084	2	2795
1085	2	2927
1086	0	1958
1086	1	2896
1087	0	2851
1087	1	2288
1088	0	45
1088	1	2696
1089	0	1997
1089	1	859
1090	0	2670
1090	1	1001
1091	0	1936
1091	1	1754
1092	0	1166
1092	1	3191
1093	2	3451
1094	2	1361
1095	0	158
1095	1	3355
1096	2	1787
1097	0	1606
1097	1	2936
1098	0	386
1098	1	705
1099	2	3400
1100	0	1009
1100	1	2745
1101	2	416
1102	2	1136
1103	2	2232
1104	2	1415
1105	2	1131
1106	0	1269
1106	1	2464
1107	0	2946
1107	1	1579
1108	0	2399
1108	1	3346
1109	0	581
1109	1	1615
1110	0	1666
1110	1	1001
1111	0	943
1111	1	1615
1112	2	2554
1113	2	2905
1114	0	2026
1114	1	3189
1115	0	3041
1115	1	2863
1116	0	2230
1116	1	1150
1117	0	89
1117	1	1738
1118	2	1276
1119	2	2385
1120	2	2340
1121	2	3023
1122	0	1253
1122	1	1615
1123	0	2646
1123	1	3391
1124	2	2331
1125	0	1453
1125	1	1556
1126	0	2658
1126	1	751
1127	0	2658
1127	1	726
1128	0	800
1128	1	3346
1129	2	1204
1130	0	1655
1130	1	1615
1131	0	1655
1131	1	3391
1132	2	1693
1133	2	2430
1134	2	867
1135	0	158
1135	1	1362
1136	0	1606
1136	1	1367
1137	0	3482
1137	1	726
1138	0	3482
1138	1	2866
1139	2	3399
1140	2	949
1141	2	1238
1142	2	2027
1143	2	3413
1144	2	916
1145	2	819
1146	2	750
1147	0	374
1147	1	705
1148	0	557
1148	1	3005
1149	2	2227
1150	2	614
1151	0	3382
1151	1	3191
1152	0	2753
1152	1	3391
1153	0	155
1153	1	2464
1154	0	2399
1154	1	2397
1155	0	2244
1155	1	2464
1156	0	219
1156	1	2727
1157	0	220
1157	1	210
1158	2	2589
1159	2	1283
1160	0	2176
1160	1	104
1161	2	200
1162	0	388
1162	1	2745
1163	2	2773
1164	0	1447
1164	1	3391
1165	2	1030
1166	2	1607
1167	2	3429
1168	2	2351
1169	0	3205
1169	1	1290
1170	0	2658
1170	1	1057
1171	2	260
1172	2	1251
1173	0	460
1173	1	1414
1174	0	2735
1174	1	1738
1175	0	1945
1175	1	565
1176	0	1936
1176	1	3467
1177	2	1464
1178	0	2579
1178	1	2745
1179	2	2992
1180	0	2354
1180	1	1207
1181	0	2354
1181	1	537
1182	2	1933
1183	2	92
1184	0	158
1184	1	817
1185	2	424
1186	0	1606
1186	1	1597
1187	0	1606
1187	1	1362
1188	0	951
1188	1	2113
1189	0	1721
1189	1	2745
1190	2	934
1191	2	2996
1192	2	1081
1193	2	1509
1194	0	785
1194	1	1057
1195	2	2922
1196	0	1146
1196	1	2097
1197	0	3382
1197	1	705
1198	0	3382
1198	1	643
1199	0	2399
1199	1	1643
1200	2	2818
1201	2	1814
1202	0	2176
1202	1	1362
1203	0	2687
1203	1	1362
1204	0	2687
1204	1	2866
1205	2	1651
1206	0	695
1206	1	2113
1207	0	89
1207	1	3057
1208	0	870
1208	1	2664
1209	0	352
1209	1	2714
1210	0	2467
1210	1	2103
1211	2	1037
1212	2	228
1213	0	1299
1213	1	1889
1214	0	1453
1214	1	1941
1215	2	1533
1216	2	3368
1217	2	2210
1218	2	1065
1219	0	2503
1219	1	2221
1220	0	2503
1220	1	1203
1221	0	3456
1221	1	2113
1222	2	578
1223	2	2196
1224	0	1958
1224	1	726
1225	0	2851
1225	1	1001
1226	2	2279
1227	0	1936
1227	1	2595
1228	2	520
1229	0	3174
1229	1	3391
1230	0	3138
1230	1	2727
1231	0	2354
1231	1	1872
1232	0	3419
1232	1	751
1233	0	1606
1233	1	400
1234	0	1606
1234	1	921
1235	2	3094
1236	2	2355
1237	0	3482
1237	1	1290
1238	0	3482
1238	1	2727
1239	2	307
1240	2	1932
1241	2	701
1242	0	937
1242	1	3315
1243	0	937
1243	1	1414
1244	0	1698
1244	1	1889
1245	0	374
1245	1	2427
1246	0	374
1246	1	751
1247	0	557
1247	1	2714
1248	2	1311
1249	2	2443
1250	2	2878
1251	0	2413
1251	1	2160
1252	0	2399
1252	1	1147
1253	0	2399
1253	1	649
1254	2	2738
1255	0	2050
1255	1	859
1256	0	2050
1256	1	3346
1257	0	820
1257	1	966
1258	2	2407
1259	0	2026
1259	1	1692
1260	0	2026
1260	1	2595
1261	0	2026
1261	1	1214
1262	0	2177
1262	1	2113
1263	2	3306
1264	2	2973
1265	2	3118
1266	0	864
1266	1	2288
1267	0	1447
1267	1	2727
1268	2	1208
1269	0	1453
1269	1	2103
1270	2	256
1271	0	100
1271	1	3391
1272	2	2972
1273	2	1998
1274	2	2278
1275	2	1228
1276	2	1422
1277	0	1958
1277	1	365
1278	2	1838
1279	0	2851
1279	1	3315
1280	0	2851
1280	1	2009
1281	0	45
1281	1	211
1282	2	3106
1283	0	1945
1283	1	1589
1284	0	1945
1284	1	2178
1285	2	2739
1286	0	2686
1286	1	1738
1287	0	3174
1287	1	104
1288	0	2508
1288	1	1290
1289	0	2354
1289	1	3122
1290	2	3275
1291	2	2827
1292	0	158
1292	1	1692
1293	0	158
1293	1	1863
1294	0	1083
1294	1	1589
1295	0	1606
1295	1	2167
1296	0	1572
1296	1	2727
1297	2	3162
1298	2	972
1299	0	3482
1299	1	3391
1300	2	802
