472	0	1945
472	1	453
473	2	1794
474	2	1887
475	2	2404
476	2	3307
477	0	4669
477	1	556
478	0	354
478	1	5099
479	2	3855
480	0	572
480	1	1217
481	2	1122
482	0	1140
482	1	1766
483	0	5116
483	1	453
484	2	3492
485	0	274
485	1	3327
486	0	456
486	1	553
487	0	456
487	1	3383
488	2	3237
489	0	1830
489	1	4163
490	0	354
490	1	2292
491	2	5029
492	0	865
492	1	219
493	0	93
493	1	4697
494	2	755
495	2	2531
496	0	2976
496	1	3690
497	0	366
497	1	603
498	2	1290
499	0	574
499	1	5099
500	0	376
500	1	1014
501	0	1990
501	1	3346
502	0	4822
502	1	855
503	2	3591
504	0	1990
504	1	3019
505	0	4380
505	1	4708
506	2	260
507	2	632
508	2	2095
509	2	5095
510	2	3911
511	0	2807
511	1	3690
512	2	1172
513	0	2758
513	1	1365
514	0	2937
514	1	29
515	2	1278
516	0	1717
516	1	453
517	2	1166
518	2	803
519	0	2976
519	1	219
520	0	2016
520	1	2801
521	2	4847
522	0	456
522	1	2801
523	0	2301
523	1	603
524	2	5041
525	0	770
525	1	4708
526	2	2373
527	0	574
527	1	3443
528	2	342
529	0	549
529	1	4708
530	0	1210
530	1	556
531	2	1375
532	2	5046
533	0	2301
533	1	2801
534	0	292
534	1	4462
535	0	4822
535	1	4237
536	2	2508
537	2	2447
538	2	5006
539	2	3173
540	2	1062
541	2	225
542	2	3155
543	2	396
544	2	2186
545	0	4669
545	1	4181
546	0	3109
546	1	855
547	0	2957
547	1	876
548	2	3952
549	0	2807
549	1	4534
550	2	3416
551	0	456
551	1	3844
552	2	788
553	2	4390
554	0	2024
554	1	4534
555	0	1210
555	1	2519
556	2	3358
557	0	3035
557	1	3690
558	2	5000
559	0	1830
559	1	855
560	0	274
560	1	2393
561	2	1575
562	0	4752
562	1	876
563	0	572
563	1	4464
564	2	1608
565	2	874
566	2	1321
567	0	1140
567	1	1365
568	2	4276
569	0	2758
569	1	1008
570	2	2557
571	0	574
571	1	3179
572	2	3094
573	0	1990
573	1	2008
574	0	1518
574	1	2261
575	2	3131
576	2	722
577	0	17
577	1	876
578	0	1990
578	1	1179
579	0	274
579	1	4237
580	0	2596
580	1	5035
581	2	4164
582	0	1079
582	1	5073
583	0	2960
583	1	1620
584	0	4193
584	1	935
585	0	147
585	1	876
586	2	540
587	0	1990
587	1	604
588	0	1079
588	1	219
589	0	1210
589	1	4313
590	0	4642
590	1	1642
591	0	2435
591	1	1766
592	2	2265
593	0	1468
593	1	821
594	0	721
594	1	1620
595	0	1210
595	1	604
596	2	1331
597	2	953
598	2	4202
599	0	2024
599	1	3241
600	0	3035
600	1	2954
601	2	4360
602	2	1948
603	0	4470
603	1	4534
604	0	1079
604	1	453
605	0	1210
605	1	3620
606	2	4487
607	0	1145
607	1	2801
608	2	4232
609	2	3764
610	2	316
611	0	93
611	1	4726
612	2	1357
613	2	2840
614	0	93
614	1	2139
615	0	865
615	1	3627
616	2	3270
617	0	1990
617	1	413
618	0	2937
618	1	3832
619	2	847
620	2	1917
621	0	1210
621	1	2859
622	0	2046
622	1	2261
623	2	266
624	0	574
624	1	5154
625	0	1990
625	1	3087
626	0	98
626	1	4708
627	2	978
628	2	2346
629	2	3886
630	0	3747
630	1	384
631	2	754
632	0	572
632	1	2569
633	0	2937
633	1	2901
634	0	2301
634	1	4237
635	0	354
635	1	453
636	2	4208
637	2	4635
638	2	4700
639	0	2301
639	1	1642
640	0	904
640	1	603
641	0	584
641	1	603
642	0	2807
642	1	3179
643	2	1659
644	2	2718
645	0	1210
645	1	843
646	2	2661
647	2	2632
648	0	278
648	1	4708
649	2	4256
650	2	1904
651	0	2743
651	1	3349
652	2	2643
653	0	1943
653	1	55
654	0	1717
654	1	4163
655	0	4752
655	1	3383
656	2	1645
657	0	721
657	1	4892
658	2	2187
659	2	2577
660	2	3696
661	2	4078
662	0	3035
662	1	1415
663	0	4415
663	1	3620
664	0	865
664	1	1729
665	2	1435
666	0	2140
666	1	2952
667	2	383
668	2	2185
669	2	2428
670	0	4822
670	1	3327
671	0	574
671	1	2098
672	2	3382
673	2	2368
674	2	3582
675	2	1152
676	0	1210
676	1	3144
677	2	1192
678	2	3483
679	2	4483
680	0	574
680	1	694
681	0	1945
681	1	553
682	2	1444
683	2	2808
684	2	2458
685	0	456
685	1	1710
686	2	3114
687	0	920
687	1	4534
688	2	3249
689	2	4448
690	0	1943
690	1	55
691	0	2287
691	1	1014
692	2	699
693	2	3738
694	0	2937
694	1	1642
695	0	574
695	1	843
696	0	1210
696	1	219
697	2	2690
698	0	574
698	1	690
699	2	4508
700	0	2715
700	1	935
701	0	2435
701	1	2952
702	2	2910
703	2	3479
704	0	1945
704	1	876
705	0	1945
705	1	3908
706	0	456
706	1	3627
707	2	4055
708	2	3630
709	2	1520
710	0	1990
710	1	5146
711	0	2807
711	1	3039
712	0	574
712	1	3144
713	2	2552
714	0	572
714	1	4463
715	0	4214
715	1	855
716	0	2662
716	1	1766
717	2	2228
718	0	1079
718	1	1620
719	2	344
720	0	456
720	1	1008
721	2	4096
722	2	1739
723	0	584
723	1	876
724	0	5111
724	1	219
725	0	2807
725	1	3375
726	2	3461
727	2	1618
728	0	1990
728	1	2505
729	2	337
730	0	3035
730	1	690
731	0	2758
731	1	1262
732	2	4284
733	2	4091
734	0	2301
734	1	3383
735	0	1945
735	1	603
736	0	4214
736	1	4163
737	0	274
737	1	3690
738	0	574
738	1	2519
739	2	3788
740	0	427
740	1	1729
741	2	2530
742	0	4669
742	1	2859
743	2	155
744	0	93
744	1	4181
745	0	4415
745	1	3179
746	2	4205
747	0	2046
747	1	219
748	0	734
748	1	2261
749	2	1287
750	2	3029
751	0	366
751	1	3627
752	2	172
753	2	4513
754	2	897
755	2	1725
756	2	2549
757	2	4453
758	0	3109
758	1	1014
759	0	1140
759	1	1217
760	2	824
761	2	4681
762	0	93
762	1	604
763	2	4946
764	2	1349
765	0	2807
765	1	1699
766	2	2237
767	0	2799
767	1	5073
768	2	141
769	2	3633
770	0	93
770	1	3319
771	0	354
771	1	3091
772	0	2743
772	1	4163
773	0	2959
773	1	5073
774	0	3747
774	1	1365
775	2	3374
776	0	147
776	1	1014
777	2	3609
778	0	4669
778	1	1271
779	0	2758
779	1	2728
780	0	1830
780	1	1415
781	2	4656
782	0	574
782	1	43
783	0	574
783	1	3121
784	0	147
784	1	2952
785	2	318
786	2	3376
787	0	322
787	1	2261
788	0	2016
788	1	3327
789	2	1736
790	2	4427
791	2	985
792	0	1990
792	1	203
793	0	2461
793	1	3091
794	0	303
794	1	855
795	0	4746
795	1	1620
796	0	4468
796	1	5035
797	2	1345
798	2	2057
799	0	2812
799	1	4708
800	0	1717
800	1	3241
801	0	3463
801	1	855
802	2	2709
803	2	2491
804	2	3834
805	2	2124
806	0	2386
806	1	453
807	2	4605
808	0	721
808	1	1729
809	2	3311
810	2	3535
811	2	3656
812	0	572
812	1	4708
813	0	1990
813	1	4898
814	0	4415
814	1	5099
815	2	1068
816	2	4657
817	2	4953
818	0	1210
818	1	41
819	0	2807
819	1	3121
820	2	3802
821	0	2301
821	1	3908
822	0	721
822	1	3375
823	0	2024
823	1	553
824	0	93
824	1	1876
825	0	4380
825	1	5073
826	0	2807
826	1	4726
827	0	4822
827	1	2569
828	0	4746
828	1	3327
829	2	4480
830	2	1767
831	2	2896
832	0	3906
832	1	219
833	0	4415
833	1	1365
834	0	2937
834	1	57
835	0	574
835	1	2946
836	2	2608
837	0	3584
837	1	2801
838	0	4642
838	1	2
839	2	2314
840	2	3586
841	2	3876
842	0	5111
842	1	3443
843	2	1314
844	2	3837
845	2	1103
846	2	184
847	2	623
848	0	572
848	1	5099
849	0	4293
849	1	603
850	0	2959
850	1	3091
851	0	574
851	1	1472
852	2	4893
853	0	2974
853	1	3241
854	2	79
855	0	4753
855	1	2801
856	2	91
857	0	4974
857	1	4708
858	0	1717
858	1	3383
859	2	1913
860	2	710
861	0	4512
861	1	2261
862	2	3778
863	0	2461
863	1	3241
864	2	2171
865	0	93
865	1	4815
866	0	2812
866	1	876
867	0	3906
867	1	3620
868	0	2461
868	1	5073
869	0	4415
869	1	690
870	2	2821
871	2	2155
872	2	4850
873	0	3098
873	1	2801
874	0	2529
874	1	384
875	0	4193
875	1	4464
876	0	93
876	1	3331
877	2	4717
878	2	3137
879	2	4857
880	0	2957
880	1	1008
881	2	3702
882	2	4589
883	0	4693
883	1	2261
884	0	2301
884	1	1217
885	2	1506
886	0	354
886	1	1217
887	2	4927
888	2	4028
889	0	2529
889	1	3241
890	0	920
890	1	2952
891	2	3888
892	0	5076
892	1	603
893	0	2123
893	1	3908
894	0	1830
894	1	1365
895	2	3350
896	2	5008
897	2	2257
898	0	2024
898	1	4163
899	2	902
900	0	584
900	1	3383
901	2	3151
902	2	1086
903	0	766
903	1	4584
904	0	3747
904	1	2393
905	0	274
905	1	3179
906	0	274
906	1	1217
907	2	2294
908	0	2496
908	1	3620
909	0	770
909	1	2801
910	2	2382
911	2	926
912	2	2365
913	0	3035
913	1	3179
914	2	2058
915	0	4642
915	1	4237
916	0	2301
916	1	2954
917	0	1990
917	1	3613
918	0	4380
918	1	1620
919	0	1176
919	1	3908
920	2	3037
921	0	865
921	1	3039
922	0	3109
922	1	935
923	0	2869
923	1	219
924	0	584
924	1	1014
925	0	3762
925	1	3908
926	2	3304
927	0	456
927	1	3908
928	0	2662
928	1	3627
929	0	2937
929	1	2139
930	2	2160
931	0	1009
931	1	1620
932	0	87
932	1	2952
933	2	1749
934	0	4512
934	1	1365
935	2	1233
936	2	4733
937	0	865
937	1	4030
938	0	1830
938	1	1209
939	2	1853
940	0	1210
940	1	821
941	2	886
942	0	2807
942	1	4866
943	0	4603
943	1	1620
944	0	274
944	1	694
945	0	274
945	1	3039
946	0	4642
946	1	604
947	0	4642
947	1	553
948	0	2496
948	1	29
949	0	4775
949	1	5099
950	2	934
951	2	252
952	0	829
952	1	855
953	0	2016
953	1	2901
954	2	5017
955	0	1140
955	1	384
956	0	2957
956	1	1014
957	0	3906
957	1	4463
958	2	4449
959	0	2937
959	1	3121
960	2	2533
961	0	2807
961	1	4966
962	2	423
963	2	1383
964	2	992
965	2	492
966	2	4034
967	0	572
967	1	3627
968	0	4746
968	1	4464
969	0	5071
969	1	2261
970	0	4110
970	1	4163
971	2	5119
972	2	486
973	2	727
974	0	292
974	1	1217
975	0	4669
975	1	765
976	2	80
977	0	122
977	1	2801
978	0	1817
978	1	1729
979	2	1076
980	0	415
980	1	2261
981	0	734
981	1	1620
982	2	4345
983	2	4494
984	2	552
985	2	2351
986	2	1740
987	0	2301
987	1	3844
988	0	2998
988	1	4163
989	0	1990
989	1	3059
990	0	4214
990	1	4708
991	0	4380
991	1	384
992	0	415
992	1	2954
993	2	3211
994	2	528
995	0	574
995	1	3953
996	2	3357
997	0	2974
997	1	2954
998	2	3390
999	0	1945
999	1	1710
1000	2	2751
1001	2	3915
1002	2	2486
1003	0	2937
1003	1	3467
1004	2	2898
1005	0	3838
1005	1	2952
1006	0	3708
1006	1	2261
1007	2	3698
1008	0	456
1008	1	4534
1009	2	4683
1010	2	2048
1011	0	2403
1011	1	4464
1012	0	1210
1012	1	694
1013	0	2812
1013	1	453
1014	0	1468
1014	1	1415
1015	0	2140
1015	1	384
1016	0	2496
1016	1	4534
1017	2	1295
1018	2	4228
1019	0	2812
1019	1	384
1020	0	3035
1020	1	4313
1021	0	4415
1021	1	5154
1022	0	274
1022	1	4290
1023	2	3330
1024	2	3600
1025	0	322
1025	1	876
1026	2	5171
1027	0	2807
1027	1	1179
1028	0	2046
1028	1	4534
1029	0	2888
1029	1	384
1030	2	2849
1031	2	3761
1032	0	5111
1032	1	3620
1033	0	3747
1033	1	1766
1034	0	4110
1034	1	1710
1035	2	1958
1036	2	482
1037	0	3035
1037	1	4920
1038	0	3906
1038	1	3256
1039	2	2462
1040	0	4110
1040	1	1766
1041	2	1413
1042	2	3021
1043	0	274
1043	1	1903
1044	0	574
1044	1	4920
1045	2	1828
1046	0	4800
1046	1	3908
1047	2	991
1048	0	456
1048	1	855
1049	2	2979
1050	0	2529
1050	1	3627
1051	2	4115
1052	0	1990
1052	1	4889
1053	0	1990
1053	1	772
1054	2	2022
1055	2	1756
1056	0	1518
1056	1	453
1057	0	1717
1057	1	1710
1058	0	4637
1058	1	876
1059	2	359
1060	0	574
1060	1	2393
1061	0	574
1061	1	3052
1062	0	1650
1062	1	2139
1063	2	1393
1064	0	1830
1064	1	3179
1065	2	4761
1066	2	4770
1067	2	3941
1068	0	2998
1068	1	1710
1069	2	207
1070	0	3906
1070	1	3327
1071	0	1153
1071	1	2261
1072	2	2203
1073	0	4642
1073	1	4966
1074	0	151
1074	1	1014
1075	0	525
1075	1	3908
1076	2	1514
1077	0	3458
1077	1	2801
1078	2	664
1079	0	1830
1079	1	5146
1080	0	5111
1080	1	3091
1081	2	1298
1082	2	3987
1083	0	2461
1083	1	4866
1084	0	2937
1084	1	4697
1085	0	2807
1085	1	1014
1086	0	274
1086	1	5146
1087	2	3589
1088	0	4752
1088	1	3241
1089	0	1945
1089	1	4163
1090	0	4380
1090	1	4030
1091	0	2957
1091	1	3383
1092	0	2937
1092	1	5146
1093	0	4752
1093	1	1710
1094	0	572
1094	1	1262
1095	0	385
1095	1	3091
1096	0	1990
1096	1	2139
1097	2	4940
1098	0	1518
1098	1	4464
1099	0	1943
1099	1	55
1100	0	1176
1100	1	3383
1101	0	4642
1101	1	3241
1102	2	4071
1103	2	3523
1104	0	2496
1104	1	4237
1105	0	322
1105	1	4163
1106	0	2529
1106	1	3327
1107	0	1830
1107	1	5154
1108	0	1210
1108	1	3039
1109	2	3123
1110	2	4757
1111	2	4732
1112	0	5111
1112	1	3327
1113	0	2937
1113	1	1201
1114	2	1190
1115	0	2807
1115	1	4313
1116	2	4667
1117	2	9
1118	0	1830
1118	1	1008
1119	0	1990
1119	1	1081
1120	2	4270
1121	0	4415
1121	1	4313
1122	2	2376
1123	0	415
1123	1	4163
1124	2	4253
1125	2	3152
1126	2	2276
1127	0	1438
1127	1	3179
1128	0	456
1128	1	3443
1129	2	4450
1130	0	292
1130	1	4534
1131	2	2485
1132	0	2024
1132	1	1729
1133	2	297
1134	0	354
1134	1	4290
1135	0	2937
1135	1	1872
1136	2	4856
1137	0	4570
1137	1	1729
1138	0	4110
1138	1	3717
1139	0	4110
1139	1	5080
1140	2	784
1141	2	3965
1142	2	2026
1143	0	2758
1143	1	3234
1144	0	4203
1144	1	1014
1145	2	3874
1146	2	2106
1147	0	1899
1147	1	3627
1148	2	4347
1149	0	4512
1149	1	4726
1150	0	1382
1150	1	384
1151	0	1210
1151	1	3121
1152	0	4746
1152	1	1642
1153	2	2517
1154	0	1943
1154	1	55
1155	0	2807
1155	1	729
1156	2	1496
1157	2	4102
1158	2	4794
1159	2	3917
1160	2	523
1161	2	4928
1162	0	1079
1162	1	2008
1163	0	93
1163	1	341
1164	2	4271
1165	2	713
1166	0	4415
1166	1	888
1167	2	1197
1168	2	3924
1169	2	3525
1170	2	526
1171	0	549
1171	1	876
1172	0	4974
1172	1	2801
1173	0	4678
1173	1	453
1174	0	3938
1174	1	4892
1175	2	4126
1176	2	463
1177	0	2888
1177	1	1415
1178	2	626
1179	2	3347
1180	0	2363
1180	1	876
1181	2	2733
1182	0	93
1182	1	5146
1183	0	4229
1183	1	2261
1184	2	4515
1185	2	2322
1186	2	0
1187	0	3787
1187	1	453
1188	2	244
1189	2	2059
1190	2	2354
1191	2	1141
1192	0	4470
1192	1	5073
1193	0	2016
1193	1	1217
1194	2	610
1195	0	4512
1195	1	73
1196	2	4142
1197	0	2319
1197	1	2952
1198	0	93
1198	1	1557
1199	0	4621
1199	1	1217
1200	2	4909
1201	2	1467
1202	0	4415
1202	1	219
1203	2	1738
1204	0	2370
1204	1	866
1205	2	973
1206	2	3413
1207	0	1830
1207	1	843
1208	2	776
1209	0	4822
1209	1	4966
1210	0	2473
1210	1	2569
1211	0	2807
1211	1	4766
1212	0	574
1212	1	3319
1213	0	3938
1213	1	1014
1214	0	2976
1214	1	4584
1215	0	4752
1215	1	3121
1216	2	3626
1217	0	4470
1217	1	3620
1218	0	292
1218	1	2261
1219	2	3312
1220	2	1067
1221	0	3484
1221	1	1179
1222	2	2870
1223	2	2039
1224	0	2461
1224	1	2569
1225	0	3747
1225	1	553
1226	0	3747
1226	1	4290
1227	2	2827
1228	2	983
1229	0	574
1229	1	729
1230	2	2434
1231	2	4350
1232	2	1411
1233	2	1517
1234	2	4843
1235	2	3914
1236	2	2843
1237	2	2178
1238	2	2663
1239	2	361
1240	2	4066
1241	2	3659
1242	2	1734
1243	0	4551
1243	1	3690
1244	0	415
1244	1	384
1245	2	2420
1246	0	1720
1246	1	1356
1247	0	4110
1247	1	4866
1248	2	5102
1249	0	4470
1249	1	1217
1250	0	4669
1250	1	2307
1251	0	4512
1251	1	2162
1252	0	2960
1252	1	2261
1253	0	2319
1253	1	1766
1254	0	4746
1254	1	2569
1255	0	5104
1255	1	29
1256	2	3370
1257	0	1639
1257	1	553
1258	2	537
1259	0	2957
1259	1	219
1260	0	1717
1260	1	1179
1261	2	907
1262	2	3197
1263	0	2386
1263	1	384
1264	0	292
1264	1	3832
1265	2	3712
1266	2	1994
1267	0	93
1267	1	203
1268	0	1990
1268	1	4818
1269	0	2807
1269	1	3699
1270	2	3745
1271	0	253
1271	1	876
1272	2	2009
1273	0	3388
1273	1	4464
1274	0	17
1274	1	935
1275	0	3067
1275	1	2801
1276	0	1039
1276	1	3241
1277	0	920
1277	1	821
1278	0	1990
1278	1	3821
1279	2	5056
1280	2	2290
1281	0	3747
1281	1	2609
1282	0	3747
1282	1	1710
1283	0	3878
1283	1	5099
1284	0	274
1284	1	3121
1285	2	2504
1286	0	2974
1286	1	4163
1287	0	1145
1287	1	3327
1288	0	865
1288	1	1876
1289	2	3773
1290	0	3109
1290	1	5035
1291	2	115
1292	2	2977
1293	2	2356
1294	0	3906
1294	1	73
1295	0	2287
1295	1	1356
1296	0	2937
1296	1	3179
1297	0	366
1297	1	3844
1298	0	274
1298	1	1753
1299	0	574
